0,2,128,0.00134514
1,2,128,0.0032016
2,2,128,0.00274501
3,2,128,0.00309033
4,2,128,0.00308638
5,2,128,0.00385172
6,2,128,0.00389445
7,2,128,0.00486277
8,2,128,0.00421215
9,2,128,0.00469951
10,2,128,0.004571
11,2,128,0.00552246
12,2,128,0.00552248
13,2,128,0.00616
14,2,128,0.00620773
15,2,128,0.00645536
16,2,128,0.00636453
17,2,128,0.00739986
18,2,128,0.00729436
19,2,128,0.00786479
20,2,128,0.008771
21,2,128,0.0093405
22,2,128,0.00997446
23,2,128,0.0103151
24,2,128,0.0097548
25,2,128,0.00989539
26,2,128,0.0108122
27,2,128,0.0103797
28,2,128,0.0108968
29,2,128,0.0111481
30,2,128,0.0108025
31,2,128,0.0100456
32,2,128,0.010671
33,2,128,0.0111934
34,2,128,0.0120131
35,2,128,0.0124588
36,2,128,0.0120831
37,2,128,0.0121375
38,2,128,0.0119745
39,2,128,0.012374
40,2,128,0.012302
41,2,128,0.0126495
42,2,128,0.0122561
43,2,128,0.0123931
44,2,128,0.0123856
45,2,128,0.0125496
46,2,128,0.0126064
47,2,128,0.0129072
48,2,128,0.0126762
49,2,128,0.0127892
50,2,128,0.0124334
51,2,128,0.0124312
52,2,128,0.0127656
53,2,128,0.0123344
54,2,128,0.012679
55,2,128,0.0128508
56,2,128,0.0129508
57,2,128,0.0128723
58,2,128,0.0130079
59,2,128,0.0127963
60,2,128,0.0131821
61,2,128,0.0132881
62,2,128,0.0136591
63,2,128,0.0135465
64,2,128,0.0133456
65,2,128,0.0139158
66,2,128,0.0146085
67,2,128,0.0145176
68,2,128,0.0145949
69,2,128,0.0141346
70,2,128,0.0144592
71,2,128,0.014125
72,2,128,0.0144289
73,2,128,0.0141579
74,2,128,0.0146158
75,2,128,0.0140333
76,2,128,0.0145786
77,2,128,0.0138688
78,2,128,0.0140555
79,2,128,0.0140676
80,2,128,0.0151309
81,2,128,0.0147899
82,2,128,0.0153388
83,2,128,0.0146894
84,2,128,0.0140659
85,2,128,0.012924
86,2,128,0.0130839
87,2,128,0.0131391
88,2,128,0.0128763
89,2,128,0.013102
90,2,128,0.0127418
91,2,128,0.012734
92,2,128,0.0129971
93,2,128,0.0126261
94,2,128,0.0119505
95,2,128,0.011714
96,2,128,0.0110553
97,2,128,0.0101837
98,2,128,0.00970689
99,2,128,0.00960952
0,4,128,0.00290292
1,4,128,0.00531134
2,4,128,0.00567237
3,4,128,0.0069304
4,4,128,0.00672905
5,4,128,0.00709991
6,4,128,0.00716428
7,4,128,0.00774061
8,4,128,0.00797129
9,4,128,0.00851956
10,4,128,0.00897062
11,4,128,0.00842121
12,4,128,0.00865274
13,4,128,0.00895239
14,4,128,0.0100138
15,4,128,0.0108544
16,4,128,0.0109365
17,4,128,0.0112144
18,4,128,0.011862
19,4,128,0.0124402
20,4,128,0.0131099
21,4,128,0.0134402
22,4,128,0.0137848
23,4,128,0.0142532
24,4,128,0.0148636
25,4,128,0.0152673
26,4,128,0.0157791
27,4,128,0.0162875
28,4,128,0.0167388
29,4,128,0.0174084
30,4,128,0.0177713
31,4,128,0.0182765
32,4,128,0.017791
33,4,128,0.0178755
34,4,128,0.0183694
35,4,128,0.0184508
36,4,128,0.018698
37,4,128,0.0197172
38,4,128,0.0199455
39,4,128,0.0202942
40,4,128,0.0198168
41,4,128,0.0195612
42,4,128,0.0197112
43,4,128,0.0202722
44,4,128,0.0201032
45,4,128,0.0202607
46,4,128,0.0202458
47,4,128,0.0204705
48,4,128,0.0203024
49,4,128,0.0208756
50,4,128,0.0209816
51,4,128,0.0211928
52,4,128,0.0212138
53,4,128,0.0212844
54,4,128,0.0216611
55,4,128,0.0219276
56,4,128,0.0223472
57,4,128,0.0223888
58,4,128,0.0226755
59,4,128,0.0231532
60,4,128,0.0230923
61,4,128,0.0235016
62,4,128,0.02357
63,4,128,0.0237351
64,4,128,0.0238448
65,4,128,0.0242623
66,4,128,0.024343
67,4,128,0.0245443
68,4,128,0.0241452
69,4,128,0.0237438
70,4,128,0.023853
71,4,128,0.0232545
72,4,128,0.0234715
73,4,128,0.0234212
74,4,128,0.0235538
75,4,128,0.0235562
76,4,128,0.02369
77,4,128,0.0236657
78,4,128,0.0238004
79,4,128,0.0238639
80,4,128,0.0241614
81,4,128,0.0244535
