0,2,0.0107716
1,2,0.000128717
2,2,0.000124028
3,2,0.000168228
4,2,0.000149479
5,2,5.58328e-05
6,2,0.000117984
7,2,0.000165175
8,2,0.000111868
9,2,0.000153884
10,2,9.36193e-05
11,2,9.4112e-05
12,2,0.000149634
13,2,0.00014308
14,2,7.50655e-05
15,2,0.000139858
16,2,0.000103445
17,2,8.06125e-05
18,2,3.5055e-05
19,2,0.000138465
20,2,7.40048e-05
21,2,0.000142767
22,2,0.00014589
23,2,7.3933e-05
24,2,0.000141144
25,2,0.000129636
26,2,7.77841e-05
27,2,0.000126399
28,2,7.39088e-05
29,2,6.35516e-05
30,2,0.000138445
31,2,0.000134574
32,2,7.73966e-05
33,2,3.7658e-05
34,2,3.53213e-05
35,2,3.39802e-05
36,2,3.33646e-05
37,2,3.52496e-05
38,2,3.85754e-05
39,2,3.47346e-05
40,2,0.000134185
41,2,0.000123308
42,2,0.000149789
43,2,8.30432e-05
44,2,0.000163887
45,2,0.000115446
46,2,0.000132323
47,2,0.000104841
48,2,0.000116595
49,2,0.000112141
50,2,0.000112075
51,2,0.000112926
52,2,7.71862e-05
53,2,0.000119883
54,2,0.00012103
55,2,0.000112257
56,2,0.000125709
57,2,0.000171287
58,2,0.000105084
59,2,9.40263e-05
60,2,0.000102144
61,2,0.000115876
62,2,0.00012031
63,2,0.000102943
64,2,3.48818e-05
65,2,3.27844e-05
66,2,3.40901e-05
67,2,3.49479e-05
68,2,3.41441e-05
69,2,3.40752e-05
70,2,3.41097e-05
71,2,3.34745e-05
72,2,3.56957e-05
73,2,3.28356e-05
74,2,3.24156e-05
75,2,3.33767e-05
76,2,3.26354e-05
77,2,3.35686e-05
78,2,3.29111e-05
79,2,3.33497e-05
80,2,3.39998e-05
81,2,3.35546e-05
82,2,3.49693e-05
83,2,3.892e-05
84,2,3.40762e-05
85,2,3.38033e-05
86,2,3.27164e-05
87,2,3.41311e-05
88,2,3.41162e-05
89,2,3.28775e-05
90,2,3.38722e-05
91,2,9.95286e-05
92,2,9.9496e-05
93,2,0.00010301
94,2,3.37353e-05
95,2,3.27248e-05
96,2,6.33998e-05
97,2,8.34987e-05
98,2,3.41441e-05
99,2,3.37921e-05
0,4,0.0133565
1,4,0.000132387
2,4,0.000115887
3,4,9.07257e-05
4,4,9.87714e-05
5,4,9.9482e-05
6,4,9.40403e-05
7,4,8.91788e-05
8,4,8.35201e-05
9,4,8.76579e-05
10,4,0.000110726
11,4,8.18986e-05
12,4,0.00014758
13,4,0.000112597
14,4,8.38144e-05
15,4,8.95159e-05
16,4,9.14633e-05
17,4,9.11001e-05
18,4,0.000108433
19,4,8.89236e-05
20,4,0.000107148
21,4,0.00014174
22,4,9.65809e-05
23,4,3.54154e-05
24,4,3.59137e-05
25,4,3.66429e-05
26,4,3.6234e-05
27,4,3.58075e-05
28,4,3.62908e-05
29,4,3.66597e-05
30,4,3.65116e-05
31,4,3.66978e-05
32,4,4.32301e-05
33,4,4.3815e-05
34,4,5.17387e-05
35,4,0.000120169
36,4,3.65218e-05
37,4,3.66727e-05
38,4,3.95374e-05
39,4,3.56631e-05
40,4,3.54229e-05
41,4,3.57479e-05
42,4,4.26397e-05
43,4,3.75528e-05
44,4,3.57535e-05
45,4,3.63467e-05
46,4,3.6166e-05
47,4,5.21932e-05
48,4,3.64669e-05
49,4,3.59742e-05
50,4,3.56939e-05
51,4,4.79184e-05
52,4,3.58671e-05
53,4,3.62471e-05
54,4,3.5936e-05
55,4,3.62312e-05
56,4,3.72743e-05
57,4,3.64408e-05
58,4,3.50047e-05
59,4,3.49805e-05
60,4,3.736e-05
61,4,3.48883e-05
62,4,3.61027e-05
63,4,3.62108e-05
64,4,3.55672e-05
65,4,3.89293e-05
66,4,3.59556e-05
67,4,4.36716e-05
68,4,3.40128e-05
69,4,0.000143372
70,4,0.000108869
71,4,0.000110463
72,4,6.27749e-05
73,4,8.15112e-05
74,4,6.06691e-05
75,4,3.48883e-05
76,4,3.599e-05
77,4,3.61744e-05
78,4,3.5123e-05
79,4,3.5136e-05
80,4,3.62052e-05
81,4,3.63644e-05
82,4,3.57898e-05
83,4,3.5774e-05
84,4,4.07184e-05
85,4,3.43975e-05
86,4,3.84692e-05
87,4,3.5896e-05
88,4,3.51565e-05
89,4,3.65991e-05
90,4,3.53064e-05
91,4,3.52319e-05
92,4,6.35693e-05
93,4,0.000120508
94,4,5.07515e-05
95,4,5.61001e-05
96,4,4.17596e-05
97,4,3.45558e-05
98,4,3.46284e-05
99,4,3.49414e-05
0,8,0.0132223
1,8,0.000145773
2,8,0.000120027
3,8,0.000137967
4,8,0.000125208
5,8,0.000171824
6,8,0.000152392
7,8,7.17528e-05
8,8,4.75999e-05
9,8,0.000148907
10,8,0.000130126
11,8,0.000126511
12,8,0.00014377
13,8,0.000139395
14,8,0.000116759
15,8,0.000116693
16,8,0.000107976
17,8,9.71304e-05
18,8,0.000136022
19,8,8.43257e-05
20,8,3.65973e-05
21,8,3.81302e-05
22,8,3.65814e-05
23,8,3.64073e-05
24,8,7.95303e-05
25,8,0.000108299
26,8,9.72832e-05
27,8,0.000107713
28,8,0.000133201
29,8,7.79927e-05
30,8,8.58875e-05
31,8,0.000149453
32,8,0.000119167
33,8,0.000103952
34,8,0.000161195
35,8,9.76911e-05
36,8,0.000100725
37,8,0.000153386
38,8,0.000130522
39,8,9.90806e-05
40,8,9.94634e-05
41,8,0.000107076
42,8,0.0001396
43,8,0.000136581
44,8,0.000129879
45,8,0.000144687
46,8,0.000140879
47,8,0.000141755
48,8,9.83719e-05
49,8,4.3232e-05
50,8,3.69037e-05
51,8,9.46084e-05
52,8,0.000134964
53,8,0.000145109
54,8,0.000125456
55,8,0.0001078
56,8,0.000101072
57,8,0.000128454
58,8,0.000106595
59,8,0.000106621
60,8,9.75495e-05
61,8,0.000130529
62,8,9.67402e-05
63,8,0.000152441
64,8,9.81744e-05
65,8,0.000114691
66,8,9.45386e-05
67,8,9.3352e-05
68,8,3.26438e-05
69,8,3.21921e-05
70,8,3.06778e-05
71,8,3.14228e-05
72,8,3.31309e-05
73,8,3.31514e-05
74,8,3.18876e-05
75,8,3.65349e-05
76,8,0.000100818
77,8,8.00723e-05
78,8,0.000109607
79,8,8.0023e-05
80,8,9.89735e-05
81,8,9.85758e-05
82,8,9.72599e-05
83,8,7.64392e-05
84,8,0.000102242
85,8,0.000147316
86,8,0.000105325
87,8,0.000142944
88,8,0.000121688
89,8,0.00012411
90,8,0.000124427
91,8,0.000101324
92,8,0.000100781
93,8,9.66461e-05
94,8,0.000120331
95,8,0.000124067
96,8,0.000116361
97,8,0.00011058
98,8,4.60483e-05
99,8,3.59602e-05
0,16,0.0135676
1,16,0.000131107
2,16,0.000104807
3,16,4.00599e-05
4,16,4.18704e-05
5,16,3.6166e-05
6,16,3.87868e-05
7,16,3.68226e-05
8,16,3.65265e-05
9,16,5.18532e-05
10,16,8.81841e-05
11,16,8.86424e-05
12,16,8.87038e-05
13,16,0.000104795
14,16,0.000121865
15,16,0.000126946
16,16,0.000137908
17,16,0.000106345
18,16,0.000124713
19,16,8.78144e-05
20,16,0.000136438
21,16,0.000107814
22,16,0.000116313
23,16,3.71952e-05
24,16,3.55942e-05
25,16,3.74047e-05
26,16,3.58867e-05
27,16,9.57921e-05
28,16,0.000129094
29,16,0.000117823
30,16,3.64464e-05
31,16,3.52608e-05
32,16,3.57479e-05
33,16,3.56259e-05
34,16,3.57414e-05
35,16,3.47774e-05
36,16,4.07994e-05
37,16,3.71691e-05
38,16,3.64427e-05
39,16,3.59165e-05
40,16,3.63998e-05
41,16,3.48482e-05
42,16,3.54173e-05
43,16,9.37404e-05
44,16,0.000103628
45,16,7.83401e-05
46,16,0.000105394
47,16,8.60961e-05
48,16,0.000121552
49,16,6.47716e-05
50,16,0.000120431
51,16,7.034e-05
52,16,0.00013956
53,16,0.000170473
54,16,5.9085e-05
55,16,3.57209e-05
56,16,3.39057e-05
57,16,3.50149e-05
58,16,3.48305e-05
59,16,3.53884e-05
60,16,3.41507e-05
61,16,0.00012082
62,16,0.000112875
63,16,0.000125651
64,16,0.000121783
65,16,0.000118013
66,16,6.51861e-05
67,16,9.98257e-05
68,16,3.82038e-05
69,16,7.58702e-05
70,16,3.5204e-05
71,16,3.46461e-05
72,16,3.55579e-05
73,16,3.43593e-05
74,16,3.47123e-05
75,16,0.000103188
76,16,0.000124492
77,16,0.000106024
78,16,0.000133666
79,16,0.00010879
80,16,0.00011023
81,16,0.000121385
82,16,0.000104753
83,16,0.000111732
84,16,4.98407e-05
85,16,3.46573e-05
86,16,3.39234e-05
87,16,3.54247e-05
88,16,3.4051e-05
89,16,3.42773e-05
90,16,3.43211e-05
91,16,4.5863e-05
92,16,3.39765e-05
93,16,3.40808e-05
94,16,3.35639e-05
95,16,3.35053e-05
96,16,3.39374e-05
97,16,3.3441e-05
98,16,3.50978e-05
99,16,3.52403e-05
0,32,0.0123891
1,32,9.75998e-05
2,32,0.000183592
3,32,0.000116674
4,32,0.000143631
5,32,0.000138467
6,32,0.000105222
7,32,0.000128836
8,32,8.28952e-05
9,32,0.000151586
10,32,0.000100475
11,32,8.18605e-05
12,32,0.000101998
13,32,9.52734e-05
14,32,0.000105908
15,32,0.000141205
16,32,5.64149e-05
17,32,3.87589e-05
18,32,3.51695e-05
19,32,3.57851e-05
20,32,3.79076e-05
21,32,3.54685e-05
22,32,5.19138e-05
23,32,3.42587e-05
24,32,3.50215e-05
25,32,3.53353e-05
26,32,7.93505e-05
27,32,0.00011407
28,32,0.000116115
29,32,0.000107372
30,32,0.000130967
31,32,0.000108774
32,32,0.000107765
33,32,0.000105737
34,32,0.000101714
35,32,0.000103324
36,32,9.38969e-05
37,32,3.64808e-05
38,32,3.44766e-05
39,32,3.45688e-05
40,32,3.5543e-05
41,32,5.14006e-05
42,32,3.41712e-05
43,32,3.57982e-05
44,32,3.4254e-05
45,32,3.5814e-05
46,32,3.62266e-05
47,32,4.38802e-05
48,32,3.51323e-05
49,32,3.50149e-05
50,32,3.48715e-05
