0,2,64,0.00434206
1,2,64,0.00521044
2,2,64,0.0044793
3,2,64,0.00528116
4,2,64,0.00508793
5,2,64,0.00629453
6,2,64,0.00709105
7,2,64,0.00788699
8,2,64,0.00760251
9,2,64,0.00848133
10,2,64,0.00960521
11,2,64,0.00975581
12,2,64,0.00997936
13,2,64,0.0104284
14,2,64,0.0107319
15,2,64,0.011176
16,2,64,0.0114671
17,2,64,0.0119785
18,2,64,0.0128335
19,2,64,0.0134768
20,2,64,0.0142445
21,2,64,0.0152746
22,2,64,0.016039
23,2,64,0.0172058
24,2,64,0.0176748
25,2,64,0.018953
26,2,64,0.0201051
27,2,64,0.0208836
28,2,64,0.0213751
29,2,64,0.0227319
30,2,64,0.0233853
31,2,64,0.0233994
32,2,64,0.0238658
33,2,64,0.0229288
34,2,64,0.0226355
35,2,64,0.0221949
36,2,64,0.0223828
37,2,64,0.0218092
38,2,64,0.0216102
39,2,64,0.0217693
40,2,64,0.0220753
41,2,64,0.022606
42,2,64,0.0224816
43,2,64,0.0220601
44,2,64,0.023154
45,2,64,0.0223254
46,2,64,0.022293
47,2,64,0.0223658
48,2,64,0.0229287
49,2,64,0.0232096
50,2,64,0.0233493
51,2,64,0.0238993
52,2,64,0.0242508
53,2,64,0.0229246
54,2,64,0.0224518
55,2,64,0.0215197
56,2,64,0.0220796
57,2,64,0.020792
58,2,64,0.0208109
59,2,64,0.0211163
60,2,64,0.019979
61,2,64,0.0198955
62,2,64,0.0201518
63,2,64,0.0197025
64,2,64,0.0198896
65,2,64,0.0204686
66,2,64,0.0210359
67,2,64,0.0207954
68,2,64,0.0210561
69,2,64,0.0210559
70,2,64,0.0212247
71,2,64,0.0214019
72,2,64,0.0210133
73,2,64,0.021422
74,2,64,0.0218105
75,2,64,0.0218561
76,2,64,0.0222821
77,2,64,0.0225774
78,2,64,0.0223745
79,2,64,0.0218447
80,2,64,0.0219191
81,2,64,0.0211099
82,2,64,0.0218954
83,2,64,0.0218026
84,2,64,0.0222077
85,2,64,0.0225352
86,2,64,0.0230414
87,2,64,0.0236087
88,2,64,0.0235044
89,2,64,0.0242399
90,2,64,0.0242405
91,2,64,0.0247234
92,2,64,0.0248622
93,2,64,0.0248132
94,2,64,0.0248641
95,2,64,0.024894
96,2,64,0.0247726
97,2,64,0.0248037
98,2,64,0.0248041
99,2,64,0.0248012
0,4,64,0.0040887
1,4,64,0.00572194
2,4,64,0.00498891
3,4,64,0.00659899
4,4,64,0.00542375
5,4,64,0.00701424
6,4,64,0.0070875
7,4,64,0.00843967
8,4,64,0.00846964
9,4,64,0.00982313
10,4,64,0.0099469
11,4,64,0.0110143
12,4,64,0.0111848
13,4,64,0.0128242
14,4,64,0.0131497
15,4,64,0.0146471
16,4,64,0.0147501
17,4,64,0.0158959
18,4,64,0.0163405
19,4,64,0.0165497
20,4,64,0.0168858
21,4,64,0.0176585
22,4,64,0.0175299
23,4,64,0.0180521
24,4,64,0.0172103
25,4,64,0.0181125
26,4,64,0.0178304
27,4,64,0.0183369
28,4,64,0.0176712
29,4,64,0.0183696
30,4,64,0.0173365
31,4,64,0.0174078
32,4,64,0.0182739
33,4,64,0.0178559
34,4,64,0.0185088
35,4,64,0.0191263
36,4,64,0.0192246
37,4,64,0.0193462
